,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
2019,RNN,128,1,34800,5.006935358047485,2.9656026363372803,1.495802879333496,0.8593000173568726,Dani
2020,FNN,128,1,34800,5.747766017913818,4.844717741012573,1.036546230316162,0.9067000150680542,Dani
2021,CNN,128,1,34800,6.726282835006714,5.917317152023315,0.8954641819000244,0.9607999920845032,Dani
2022,RNN,128,1,35400,5.072693347930908,3.063992500305176,1.3805720806121826,0.8371999859809875,Dani
2023,FNN,128,1,35400,5.675594329833984,4.846508264541626,0.9757511615753174,0.9093999862670898,Dani
2024,CNN,128,1,35400,6.838173866271973,6.190521240234375,0.9131627082824707,0.9639000296592712,Dani
2025,RNN,128,1,36000,5.175530672073364,3.075096368789673,1.3429532051086426,0.8392999768257141,Dani
2026,FNN,128,1,36000,6.516606569290161,4.901237487792969,0.9661064147949219,0.9070000052452087,Dani
2027,CNN,128,1,36000,7.006069898605347,6.169407844543457,0.9136767387390137,0.9613999724388123,Dani
2028,RNN,128,1,36600,5.183077335357666,2.9653115272521973,1.4338550567626953,0.8560000061988831,Dani
2029,FNN,128,1,36600,5.665586233139038,4.883833646774292,0.9117581844329834,0.8830999732017517,Dani
2030,CNN,128,1,36600,6.940195560455322,6.143327951431274,0.9342877864837646,0.9627000093460083,Dani
2031,RNN,128,1,37200,5.02157187461853,3.103651762008667,1.341066598892212,0.8288000226020813,Dani
2032,FNN,128,1,37200,5.774003505706787,4.790539026260376,0.9131073951721191,0.9086999893188477,Dani
2033,CNN,128,1,37200,7.151564359664917,6.439718008041382,0.9007608890533447,0.967199981212616,Dani
2034,RNN,128,1,37800,5.160320281982422,3.067268133163452,1.3801932334899902,0.8871999979019165,Dani
2035,FNN,128,1,37800,5.811496019363403,4.931033134460449,0.9020431041717529,0.911899983882904,Dani
2036,CNN,128,1,37800,7.205760478973389,6.2531211376190186,0.8660786151885986,0.9652000069618225,Dani
2037,RNN,128,1,38400,4.894155502319336,2.989645481109619,1.4130690097808838,0.8823999762535095,Dani
2038,FNN,128,1,38400,5.426522970199585,4.746166706085205,0.9120211601257324,0.9071000218391418,Dani
2039,CNN,128,1,38400,7.0997314453125,6.3004186153411865,0.883519172668457,0.9635999798774719,Dani
2040,RNN,128,1,39000,5.213350057601929,5.273545026779175,1.3925912380218506,0.8580999970436096,Dani
2041,FNN,128,1,39000,5.194569826126099,4.863315105438232,0.9552407264709473,0.911300003528595,Dani
2042,CNN,128,1,39000,7.387933731079102,6.380884170532227,0.8528897762298584,0.9652000069618225,Dani
2043,RNN,128,1,39600,5.121340751647949,3.039118528366089,1.3399243354797363,0.8848000168800354,Dani
2044,FNN,128,1,39600,5.676016330718994,4.72365927696228,0.8556022644042969,0.9017999768257141,Dani
2045,CNN,128,1,39600,7.244981527328491,6.412639617919922,0.8649072647094727,0.9659000039100647,Dani
2046,RNN,128,1,40200,5.013727188110352,2.9527437686920166,1.281907081604004,0.8791000247001648,Dani
2047,FNN,128,1,40200,5.6938207149505615,4.748850584030151,0.8911316394805908,0.9101999998092651,Dani
2048,CNN,128,1,40200,7.365105152130127,6.526678562164307,0.8544628620147705,0.9699000120162964,Dani
2049,RNN,128,1,40800,5.12845253944397,3.0278208255767822,1.352731704711914,0.8687999844551086,Dani
2050,FNN,128,1,40800,6.031623125076294,4.830459356307983,0.8319892883300781,0.9140999913215637,Dani
2051,CNN,128,1,40800,7.428325414657593,6.638148546218872,0.8464610576629639,0.9697999954223633,Dani
2052,RNN,128,1,41400,5.390085697174072,3.070071220397949,1.4578120708465576,0.8375999927520752,Dani
2053,FNN,128,1,41400,5.683366298675537,4.852131128311157,0.8363807201385498,0.9136000275611877,Dani
2054,CNN,128,1,41400,7.6050004959106445,6.866402864456177,0.8483645915985107,0.9657999873161316,Dani
