,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
69,RNN,128,1,28800,4.866299867630005,2.167445659637451,1.3994810581207275,0.7491999864578247,v2-8TPU
70,FNN,128,1,28800,8.880337238311768,7.2126853466033936,1.1087093353271484,0.9083999991416931,v2-8TPU
71,CNN,128,1,28800,16.248093128204346,14.296378135681152,1.7786684036254883,0.9605000019073486,v2-8TPU
72,RNN,128,1,29400,4.831784248352051,2.1929006576538086,1.3970947265625,0.809499979019165,v2-8TPU
73,FNN,128,1,29400,9.146643877029419,7.1863648891448975,1.0210893154144287,0.9077000021934509,v2-8TPU
74,CNN,128,1,29400,17.77195405960083,16.09205961227417,2.203361749649048,0.9602000117301941,v2-8TPU
75,RNN,128,1,30000,4.927337408065796,2.350088357925415,1.3783977031707764,0.7879999876022339,v2-8TPU
76,FNN,128,1,30000,9.220739364624023,7.424164056777954,0.9864819049835205,0.9071999788284302,v2-8TPU
77,CNN,128,1,30000,16.76729440689087,15.120632648468018,1.7454116344451904,0.9617999792098999,v2-8TPU
78,RNN,128,1,30600,4.961636543273926,2.308263063430786,1.3640611171722412,0.8009999990463257,v2-8TPU
79,FNN,128,1,30600,9.442779779434204,7.64832067489624,0.9849214553833008,0.8967000246047974,v2-8TPU
80,CNN,128,1,30600,17.16727328300476,14.883605241775513,1.7300670146942139,0.9592000246047974,v2-8TPU
81,RNN,128,1,31200,6.543877601623535,2.422212839126587,1.438856840133667,0.863099992275238,v2-8TPU
82,FNN,128,1,31200,9.786014080047607,7.78237771987915,1.0445749759674072,0.9007999897003174,v2-8TPU
83,CNN,128,1,31200,17.572884559631348,16.28718852996826,1.8222529888153076,0.9577999711036682,v2-8TPU
84,RNN,128,1,31800,5.175199747085571,2.3777079582214355,1.4200506210327148,0.86080002784729,v2-8TPU
85,FNN,128,1,31800,9.72997784614563,7.829236268997192,1.006028413772583,0.9054999947547913,v2-8TPU
86,CNN,128,1,31800,18.342313528060913,16.477320909500122,1.9341392517089844,0.9620000123977661,v2-8TPU
87,RNN,128,1,32400,4.958820104598999,2.2298545837402344,1.3701350688934326,0.7631999850273132,v2-8TPU
88,FNN,128,1,32400,9.905678987503052,8.078707695007324,0.9893276691436768,0.9108999967575073,v2-8TPU
89,CNN,128,1,32400,18.573385000228882,16.87500286102295,1.7391951084136963,0.9605000019073486,v2-8TPU
90,RNN,128,1,33000,5.1488142013549805,2.4765565395355225,1.3740849494934082,0.7710000276565552,v2-8TPU
91,FNN,128,1,33000,10.140415906906128,8.036263942718506,0.9904155731201172,0.9106000065803528,v2-8TPU
92,CNN,128,1,33000,18.805147647857666,17.080020904541016,1.7396140098571777,0.9609000086784363,v2-8TPU
93,RNN,128,1,33600,5.084361791610718,2.5108883380889893,1.3614246845245361,0.8485999703407288,v2-8TPU
94,FNN,128,1,33600,10.195076942443848,8.215926170349121,0.9824378490447998,0.911899983882904,v2-8TPU
95,CNN,128,1,33600,18.913716793060303,16.737993240356445,1.7406973838806152,0.9629999995231628,v2-8TPU
96,RNN,128,1,34200,5.106972932815552,2.5101003646850586,1.3959510326385498,0.8456000089645386,v2-8TPU
97,FNN,128,1,34200,10.488598346710205,8.253761529922485,0.9953262805938721,0.9082000255584717,v2-8TPU
98,CNN,128,1,34200,19.06881594657898,16.975810766220093,1.7429115772247314,0.9628999829292297,v2-8TPU
99,RNN,128,1,34800,6.9838128089904785,2.664306640625,1.429459571838379,0.8259999752044678,v2-8TPU
100,FNN,128,1,34800,10.460575819015503,8.512535095214844,0.9840075969696045,0.9096999764442444,v2-8TPU
101,CNN,128,1,34800,20.300535917282104,18.17741584777832,1.7332179546356201,0.9625999927520752,v2-8TPU
102,RNN,128,1,35400,5.560531139373779,2.667996883392334,1.3888700008392334,0.850600004196167,v2-8TPU
103,FNN,128,1,35400,10.724509000778198,8.634141206741333,1.017507553100586,0.9049999713897705,v2-8TPU
104,CNN,128,1,35400,20.07572031021118,17.58132839202881,1.788137435913086,0.9634000062942505,v2-8TPU
105,RNN,128,1,36000,5.389033079147339,2.696408987045288,1.3456358909606934,0.8622999787330627,v2-8TPU
106,FNN,128,1,36000,10.847249984741211,8.843915462493896,1.0043087005615234,0.9024999737739563,v2-8TPU
107,CNN,128,1,36000,19.96669054031372,17.9538471698761,1.7348365783691406,0.9620000123977661,v2-8TPU
108,RNN,128,1,36600,5.346491813659668,2.6937201023101807,1.3479011058807373,0.7890999913215637,v2-8TPU
109,FNN,128,1,36600,10.912632465362549,8.853756666183472,0.9703683853149414,0.9121000170707703,v2-8TPU
110,CNN,128,1,36600,20.733763933181763,18.274364471435547,1.729295253753662,0.964900016784668,v2-8TPU
111,RNN,128,1,37200,5.236316442489624,2.473153829574585,1.3504133224487305,0.8888999819755554,v2-8TPU
112,FNN,128,1,37200,11.289684772491455,9.191291332244873,0.988628625869751,0.9017999768257141,v2-8TPU
113,CNN,128,1,37200,20.424782037734985,18.537846565246582,1.7347640991210938,0.9656999707221985,v2-8TPU
114,RNN,128,1,37800,5.338780403137207,2.794844150543213,1.3796019554138184,0.8537999987602234,v2-8TPU
115,FNN,128,1,37800,11.005170345306396,9.166536569595337,0.9753212928771973,0.9021999835968018,v2-8TPU
116,CNN,128,1,37800,20.82358145713806,19.27742338180542,1.9154558181762695,0.9671000242233276,v2-8TPU
117,RNN,128,1,38400,5.047181129455566,2.704009532928467,1.3225536346435547,0.824400007724762,v2-8TPU
118,FNN,128,1,38400,11.159821510314941,9.45189905166626,1.0016157627105713,0.9106000065803528,v2-8TPU
119,CNN,128,1,38400,21.000605583190918,18.876348972320557,1.74149489402771,0.965499997138977,v2-8TPU
120,RNN,128,1,39000,7.774580001831055,2.8024373054504395,1.4442708492279053,0.8628000020980835,v2-8TPU
121,FNN,128,1,39000,11.406302690505981,9.496806383132935,1.0023434162139893,0.9067999720573425,v2-8TPU
122,CNN,128,1,39000,21.066707372665405,19.72301173210144,1.7405097484588623,0.9646999835968018,v2-8TPU
123,RNN,128,1,39600,5.723795175552368,2.8901896476745605,1.3536491394042969,0.8725000023841858,v2-8TPU
124,FNN,128,1,39600,11.663194179534912,9.73911714553833,0.9759039878845215,0.9138000011444092,v2-8TPU
125,CNN,128,1,39600,21.856783151626587,19.63098382949829,1.7450973987579346,0.9677000045776367,v2-8TPU
126,RNN,128,1,40200,5.661328315734863,2.913909435272217,1.3619561195373535,0.8557000160217285,v2-8TPU
127,FNN,128,1,40200,11.788003206253052,9.706590414047241,0.9855532646179199,0.9133999943733215,v2-8TPU
128,CNN,128,1,40200,21.6678946018219,19.680033683776855,1.7385528087615967,0.9656000137329102,v2-8TPU
129,RNN,128,1,40800,5.776251316070557,3.022858142852783,1.3511369228363037,0.8357999920845032,v2-8TPU
130,FNN,128,1,40800,11.90877628326416,9.86426329612732,0.9704220294952393,0.9053999781608582,v2-8TPU
131,CNN,128,1,40800,22.336584329605103,20.018306493759155,1.7119784355163574,0.9631999731063843,v2-8TPU
132,RNN,128,1,41400,5.671474456787109,3.0310218334198,1.3642330169677734,0.8851000070571899,v2-8TPU
133,FNN,128,1,41400,12.253262996673584,10.153494358062744,0.9810957908630371,0.9140999913215637,v2-8TPU
134,CNN,128,1,41400,22.29682970046997,20.440422296524048,1.7317266464233398,0.968500018119812,v2-8TPU
135,RNN,128,1,42000,5.703688621520996,3.123530387878418,1.4385194778442383,0.8883000016212463,v2-8TPU
136,FNN,128,1,42000,12.398620128631592,10.14299464225769,0.9890968799591064,0.9132999777793884,v2-8TPU
137,CNN,128,1,42000,22.602352380752563,21.01960849761963,1.8088300228118896,0.9692999720573425,v2-8TPU
138,RNN,128,1,42600,5.705073595046997,3.0885403156280518,1.3785994052886963,0.8007000088691711,v2-8TPU
139,FNN,128,1,42600,12.539371252059937,10.398869752883911,0.9838771820068359,0.8939999938011169,v2-8TPU
140,CNN,128,1,42600,22.815051317214966,20.88102102279663,1.7660515308380127,0.9681000113487244,v2-8TPU
141,RNN,128,1,43200,5.7712743282318115,3.1250436305999756,1.358142375946045,0.8578000068664551,v2-8TPU
142,FNN,128,1,43200,12.720664739608765,10.444686889648438,0.9550375938415527,0.9089000225067139,v2-8TPU
143,CNN,128,1,43200,23.3455867767334,21.76593542098999,1.874016284942627,0.970300018787384,v2-8TPU
144,RNN,128,1,43800,8.565400123596191,3.2032761573791504,1.5148026943206787,0.8761000037193298,v2-8TPU
145,FNN,128,1,43800,12.932239055633545,10.72779130935669,1.003455400466919,0.9132000207901001,v2-8TPU
146,CNN,128,1,43800,24.1028470993042,22.28209924697876,1.7707574367523193,0.9686999917030334,v2-8TPU
147,RNN,128,1,44400,6.058732509613037,3.3370413780212402,1.4267659187316895,0.7990000247955322,v2-8TPU
148,FNN,128,1,44400,12.982853651046753,10.932188749313354,0.9945733547210693,0.902999997138977,v2-8TPU
149,CNN,128,1,44400,24.66910696029663,23.030460119247437,1.8128077983856201,0.9667999744415283,v2-8TPU
150,RNN,128,1,45000,6.062238931655884,3.350612163543701,1.4288980960845947,0.8781999945640564,v2-8TPU
151,FNN,128,1,45000,12.748267650604248,11.04272723197937,0.9950146675109863,0.9156000018119812,v2-8TPU
152,CNN,128,1,45000,24.470932722091675,23.66622042655945,1.88840651512146,0.9684000015258789,v2-8TPU
153,RNN,128,1,45600,6.0610270500183105,3.3250763416290283,1.367793321609497,0.8781999945640564,v2-8TPU
154,FNN,128,1,45600,13.087279558181763,11.141136884689331,1.0039091110229492,0.911300003528595,v2-8TPU
155,CNN,128,1,45600,24.685225248336792,22.47356605529785,1.7433557510375977,0.9679999947547913,v2-8TPU
156,RNN,128,1,46200,5.984658718109131,3.396057367324829,1.391550064086914,0.8416000008583069,v2-8TPU
157,FNN,128,1,46200,13.240458488464355,11.167372226715088,0.9937915802001953,0.9067000150680542,v2-8TPU
158,CNN,128,1,46200,24.863222360610962,23.07594060897827,1.8384990692138672,0.9684000015258789,v2-8TPU
159,RNN,128,1,46800,5.98664927482605,3.4078404903411865,1.3306927680969238,0.8729000091552734,v2-8TPU
160,FNN,128,1,46800,13.493196487426758,11.615037202835083,1.0545549392700195,0.9125000238418579,v2-8TPU
161,CNN,128,1,46800,25.385745763778687,23.284238576889038,1.7427761554718018,0.9697999954223633,v2-8TPU
162,RNN,128,1,47400,6.104642152786255,3.4330265522003174,1.3616759777069092,0.8708999752998352,v2-8TPU
163,FNN,128,1,47400,13.598005771636963,11.566161394119263,0.9985721111297607,0.906000018119812,v2-8TPU
164,CNN,128,1,47400,26.362645864486694,24.18322730064392,1.742060899734497,0.9728000164031982,v2-8TPU
165,RNN,128,1,48000,6.218559741973877,3.4818334579467773,1.365546703338623,0.8754000067710876,v2-8TPU
166,FNN,128,1,48000,13.693943500518799,11.761690378189087,0.9822337627410889,0.9100000262260437,v2-8TPU
167,CNN,128,1,48000,25.798263549804688,23.58086848258972,1.730985164642334,0.9684000015258789,v2-8TPU
168,RNN,128,1,48600,6.208337068557739,3.4501171112060547,1.375225305557251,0.90829998254776,v2-8TPU
169,FNN,128,1,48600,13.910714387893677,11.640552997589111,0.9760041236877441,0.9151999950408936,v2-8TPU
170,CNN,128,1,48600,26.338050842285156,24.035277366638184,1.7387077808380127,0.9710999727249146,v2-8TPU
171,RNN,128,1,49200,6.1522533893585205,3.5407159328460693,1.3387470245361328,0.8528000116348267,v2-8TPU
172,FNN,128,1,49200,16.909064531326294,11.96268081665039,1.0274276733398438,0.9117000102996826,v2-8TPU
173,CNN,128,1,49200,27.410136938095093,26.73481297492981,1.7414660453796387,0.9690999984741211,v2-8TPU
174,RNN,128,1,49800,6.495038032531738,3.6803014278411865,1.4112741947174072,0.8791000247001648,v2-8TPU
175,FNN,128,1,49800,14.41352128982544,12.187049627304077,1.0088913440704346,0.9146000146865845,v2-8TPU
176,CNN,128,1,49800,26.51474952697754,24.44096565246582,1.755720615386963,0.9711999893188477,v2-8TPU
177,RNN,128,1,50400,6.4796881675720215,3.697939157485962,1.4162335395812988,0.8950999975204468,v2-8TPU
178,FNN,128,1,50400,14.118015766143799,12.242705821990967,0.9861483573913574,0.9144999980926514,v2-8TPU
179,CNN,128,1,50400,27.97405982017517,26.57976794242859,1.8432486057281494,0.9704999923706055,v2-8TPU
180,RNN,128,1,51000,6.475469589233398,3.6249260902404785,1.3598182201385498,0.8492000102996826,v2-8TPU
181,FNN,128,1,51000,14.547796964645386,12.66683578491211,1.0558109283447266,0.9093000292778015,v2-8TPU
182,CNN,128,1,51000,27.202927827835083,24.853727102279663,1.7717413902282715,0.970300018787384,v2-8TPU
183,RNN,128,1,51600,6.42967414855957,3.723846912384033,1.365624189376831,0.9021000266075134,v2-8TPU
184,FNN,128,1,51600,14.522191047668457,12.511685848236084,0.9951019287109375,0.9179999828338623,v2-8TPU
185,CNN,128,1,51600,27.85840082168579,26.87925362586975,1.7389957904815674,0.9711999893188477,v2-8TPU
186,RNN,128,1,52200,6.3036534786224365,3.7942514419555664,1.329082727432251,0.9225999712944031,v2-8TPU
187,FNN,128,1,52200,14.648988485336304,12.770052671432495,0.969890832901001,0.9139000177383423,v2-8TPU
188,CNN,128,1,52200,27.918787479400635,25.932785034179688,1.7612195014953613,0.9699000120162964,v2-8TPU
189,RNN,128,1,52800,6.492209196090698,3.76311993598938,1.3825485706329346,0.902999997138977,v2-8TPU
190,FNN,128,1,52800,14.732218265533447,12.74251937866211,0.9693233966827393,0.9110000133514404,v2-8TPU
191,CNN,128,1,52800,28.062817573547363,25.987446308135986,1.7332837581634521,0.9677000045776367,v2-8TPU
192,RNN,128,1,53400,6.532047271728516,3.9987475872039795,1.4411544799804688,0.896399974822998,v2-8TPU
193,FNN,128,1,53400,14.899921178817749,13.020751476287842,0.9895837306976318,0.9164000153541565,v2-8TPU
194,CNN,128,1,53400,29.00124979019165,27.181629419326782,1.7291128635406494,0.9750999808311462,v2-8TPU
195,RNN,128,1,54000,6.53480339050293,3.964658260345459,1.3363878726959229,0.8544999957084656,v2-8TPU
196,FNN,128,1,54000,15.20268702507019,13.00504469871521,0.9886348247528076,0.913100004196167,v2-8TPU
197,CNN,128,1,54000,29.673282623291016,27.487865686416626,1.7673850059509277,0.9736999869346619,v2-8TPU
198,RNN,128,1,54600,6.691974401473999,3.9800848960876465,1.374267816543579,0.9013000130653381,v2-8TPU
199,FNN,128,1,54600,15.268373727798462,13.19540548324585,0.9964556694030762,0.9157000184059143,v2-8TPU
200,CNN,128,1,54600,29.903101682662964,27.086284160614014,1.8118352890014648,0.9700999855995178,v2-8TPU
201,RNN,128,1,55200,6.5721211433410645,3.9797251224517822,1.3258562088012695,0.8833000063896179,v2-8TPU
202,FNN,128,1,55200,15.724869966506958,13.484979152679443,1.0038173198699951,0.9128999710083008,v2-8TPU
203,CNN,128,1,55200,29.442233085632324,27.35969877243042,1.7414062023162842,0.9729999899864197,v2-8TPU
204,RNN,128,1,55800,9.987586498260498,4.087724685668945,1.5804331302642822,0.8880000114440918,v2-8TPU
205,FNN,128,1,55800,15.845935583114624,13.62079381942749,1.010045051574707,0.9064000248908997,v2-8TPU
206,CNN,128,1,55800,30.73448872566223,29.749500513076782,1.9227228164672852,0.9714999794960022,v2-8TPU
207,RNN,128,1,56400,6.842139005661011,4.137998104095459,1.3997504711151123,0.8822000026702881,v2-8TPU
208,FNN,128,1,56400,15.74648380279541,13.83379340171814,1.00168776512146,0.9172000288963318,v2-8TPU
209,CNN,128,1,56400,30.424116611480713,28.591864824295044,1.779923439025879,0.973800003528595,v2-8TPU
210,RNN,128,1,57000,6.997521877288818,4.112720966339111,1.404785394668579,0.9168999791145325,v2-8TPU
211,FNN,128,1,57000,15.85409665107727,13.818037271499634,0.9873332977294922,0.9132999777793884,v2-8TPU
212,CNN,128,1,57000,29.966333389282227,28.332830667495728,1.7430930137634277,0.970300018787384,v2-8TPU
213,RNN,128,1,57600,6.577029466629028,4.109150409698486,1.3545548915863037,0.8956000208854675,v2-8TPU
214,FNN,128,1,57600,15.764841794967651,14.061399221420288,1.0104787349700928,0.9135000109672546,v2-8TPU
215,CNN,128,1,57600,30.892712831497192,28.879273414611816,1.7431447505950928,0.9732000231742859,v2-8TPU
216,RNN,128,1,58200,6.838091135025024,4.218477964401245,1.3925609588623047,0.8982999920845032,v2-8TPU
217,FNN,128,1,58200,15.908644914627075,14.075720310211182,1.0041964054107666,0.9161999821662903,v2-8TPU
218,CNN,128,1,58200,31.209141969680786,30.183769702911377,1.7316415309906006,0.9750000238418579,v2-8TPU
219,RNN,128,1,58800,6.946905136108398,4.08508563041687,1.376512050628662,0.8899999856948853,v2-8TPU
220,FNN,128,1,58800,16.630279779434204,14.356203317642212,0.9998548030853271,0.9138000011444092,v2-8TPU
221,CNN,128,1,58800,31.011385679244995,29.037580013275146,1.7388792037963867,0.9732000231742859,v2-8TPU
222,RNN,128,1,59400,6.9299376010894775,4.308629989624023,1.364983320236206,0.8973000049591064,v2-8TPU
223,FNN,128,1,59400,16.379277229309082,14.366545677185059,0.9861130714416504,0.916700005531311,v2-8TPU
224,CNN,128,1,59400,31.240113019943237,29.787972450256348,1.8528289794921875,0.974399983882904,v2-8TPU
225,RNN,128,1,60000,6.880401372909546,4.323996067047119,1.3155770301818848,0.8791999816894531,v2-8TPU
226,FNN,128,1,60000,16.410948276519775,14.56717586517334,1.0679988861083984,0.9172999858856201,v2-8TPU
227,CNN,128,1,60000,31.339215517044067,29.84400463104248,1.720369577407837,0.9765999913215637,v2-8TPU
