,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
0,RNN,128,1,15000,4.530527591705322,0.989478588104248,1.5520660877227783,0.6165000200271606,Oliver
1,FNN,128,1,15000,2.7341363430023193,1.0171091556549072,0.7122430801391602,0.8784999847412109,Oliver
2,CNN,128,1,15000,2.6871750354766846,1.1146488189697266,0.7856106758117676,0.9375,Oliver
3,RNN,128,1,15600,3.7860536575317383,0.8651280403137207,1.5303831100463867,0.6956999897956848,Oliver
4,FNN,128,1,15600,2.3729135990142822,1.0606272220611572,0.7132618427276611,0.8906000256538391,Oliver
5,CNN,128,1,15600,2.467676877975464,1.2756562232971191,0.8649630546569824,0.9386000037193298,Oliver
6,RNN,128,1,16200,4.510415077209473,1.12420654296875,1.6080479621887207,0.7447999715805054,Oliver
7,FNN,128,1,16200,2.422006368637085,1.1368317604064941,0.7185723781585693,0.8919000029563904,Oliver
8,CNN,128,1,16200,2.3737170696258545,1.3031725883483887,0.8816032409667969,0.9429000020027161,Oliver
9,RNN,128,1,16800,4.6002161502838135,1.0436508655548096,1.7796695232391357,0.667900025844574,Oliver
10,FNN,128,1,16800,2.5586721897125244,1.1062989234924316,0.6655838489532471,0.8777999877929688,Oliver
11,CNN,128,1,16800,2.4806253910064697,1.2924144268035889,0.7796738147735596,0.939300000667572,Oliver
12,RNN,128,1,17400,3.8910317420959473,1.0663723945617676,1.4567923545837402,0.7864000201225281,Oliver
13,FNN,128,1,17400,2.2144346237182617,1.2166261672973633,0.8749353885650635,0.8849999904632568,Oliver
14,CNN,128,1,17400,2.672991991043091,1.4102025032043457,0.8127126693725586,0.935699999332428,Oliver
15,RNN,128,1,18000,4.116852045059204,1.0221271514892578,1.5126841068267822,0.7865999937057495,Oliver
16,FNN,128,1,18000,2.425257682800293,1.1066055297851562,0.841688871383667,0.8912000060081482,Oliver
17,CNN,128,1,18000,3.0201425552368164,1.3174519538879395,0.8376531600952148,0.9447000026702881,Oliver
18,RNN,128,1,18600,4.136312007904053,1.082606554031372,1.6637356281280518,0.8137000203132629,Oliver
19,FNN,128,1,18600,2.9861674308776855,1.161780595779419,0.6480979919433594,0.885699987411499,Oliver
20,CNN,128,1,18600,3.0157885551452637,1.3982086181640625,0.7827019691467285,0.9404000043869019,Oliver
21,RNN,128,1,19200,4.317184686660767,1.3335702419281006,1.496424913406372,0.7597000002861023,Oliver
22,FNN,128,1,19200,2.589913845062256,1.185687780380249,0.7177088260650635,0.8968999981880188,Oliver
23,CNN,128,1,19200,2.4662797451019287,1.344141960144043,0.7494537830352783,0.9440000057220459,Oliver
24,RNN,128,1,19800,4.4770448207855225,1.0725126266479492,1.6360058784484863,0.6769000291824341,Oliver
25,FNN,128,1,19800,2.667717695236206,1.2340483665466309,0.6951086521148682,0.9003999829292297,Oliver
26,CNN,128,1,19800,2.7972803115844727,1.5691676139831543,0.8193309307098389,0.9437000155448914,Oliver
27,RNN,128,1,20400,4.353644609451294,1.371567964553833,1.584123134613037,0.6412000060081482,Oliver
28,FNN,128,1,20400,2.4553723335266113,1.3045578002929688,0.701662540435791,0.866599977016449,Oliver
29,CNN,128,1,20400,2.856887102127075,1.5911240577697754,0.7309460639953613,0.9492999911308289,Oliver
30,RNN,128,1,21000,4.664734840393066,1.1102042198181152,1.3232755661010742,0.7904999852180481,Oliver
31,FNN,128,1,21000,2.601898670196533,1.3343546390533447,0.7166821956634521,0.8931000232696533,Oliver
32,CNN,128,1,21000,3.031198740005493,1.5833408832550049,0.7612488269805908,0.9513999819755554,Oliver
33,RNN,128,1,21600,3.698093891143799,1.1912624835968018,1.4384949207305908,0.7893999814987183,Oliver
34,FNN,128,1,21600,2.7459638118743896,1.3817124366760254,0.6845676898956299,0.8858000040054321,Oliver
35,CNN,128,1,21600,2.6047704219818115,1.5774364471435547,0.7488360404968262,0.9506999850273132,Oliver
36,RNN,128,1,22200,4.260161876678467,1.2099025249481201,1.4700415134429932,0.8392000198364258,Oliver
37,FNN,128,1,22200,2.598287343978882,1.3595759868621826,0.6530814170837402,0.8986999988555908,Oliver
38,CNN,128,1,22200,2.6798689365386963,1.6295230388641357,0.8579869270324707,0.9531000256538391,Oliver
39,RNN,128,1,22800,4.366067171096802,1.2255282402038574,1.5473620891571045,0.7925000190734863,Oliver
40,FNN,128,1,22800,2.6488916873931885,1.3654096126556396,0.6705913543701172,0.9014999866485596,Oliver
41,CNN,128,1,22800,3.37849760055542,2.2944788932800293,0.9163243770599365,0.9502000212669373,Oliver
42,RNN,128,1,23400,5.339513301849365,2.149631977081299,1.4179115295410156,0.7858999967575073,Oliver
43,FNN,128,1,23400,5.2031755447387695,3.888056993484497,1.0425629615783691,0.8956999778747559,Oliver
44,CNN,128,1,23400,3.2136149406433105,2.383291006088257,0.8177199363708496,0.9506000280380249,Oliver
45,RNN,128,1,24000,4.874847650527954,2.1746740341186523,1.2729566097259521,0.7164999842643738,Oliver
46,FNN,128,1,24000,4.8411784172058105,3.719176769256592,0.9582066535949707,0.89410001039505,Oliver
47,CNN,128,1,24000,3.593187093734741,2.145782232284546,0.8476026058197021,0.9513999819755554,Oliver
48,RNN,128,1,24600,4.897780179977417,2.0113327503204346,1.3762485980987549,0.7967000007629395,Oliver
49,FNN,128,1,24600,4.353525638580322,2.8967294692993164,0.8902170658111572,0.8960000276565552,Oliver
50,CNN,128,1,24600,3.1479976177215576,2.2232253551483154,0.8107757568359375,0.957099974155426,Oliver
51,RNN,128,1,25200,4.845696926116943,1.9848456382751465,1.3490331172943115,0.8626000285148621,Oliver
52,FNN,128,1,25200,3.822199583053589,2.796353578567505,0.876899242401123,0.8949000239372253,Oliver
53,CNN,128,1,25200,3.4192094802856445,2.330674648284912,0.9059255123138428,0.9545000195503235,Oliver
54,RNN,128,1,25800,5.154857397079468,1.9015374183654785,1.691866397857666,0.7924000024795532,Oliver
55,FNN,128,1,25800,3.9570887088775635,2.7429451942443848,0.8140215873718262,0.8992999792098999,Oliver
56,CNN,128,1,25800,3.4479477405548096,2.150413751602173,0.8892922401428223,0.9564999938011169,Oliver
57,RNN,128,1,26400,5.6765923500061035,1.856457233428955,1.5512614250183105,0.73089998960495,Oliver
58,FNN,128,1,26400,4.003652811050415,2.6945459842681885,0.89188551902771,0.888700008392334,Oliver
59,CNN,128,1,26400,3.390331506729126,2.1924848556518555,0.8608574867248535,0.9546999931335449,Oliver
60,RNN,128,1,27000,5.117038011550903,2.087064266204834,1.6304194927215576,0.8151999711990356,Oliver
61,FNN,128,1,27000,3.926610231399536,2.6144397258758545,0.8990306854248047,0.9034000039100647,Oliver
62,CNN,128,1,27000,3.6947154998779297,2.1938507556915283,0.910487174987793,0.958899974822998,Oliver
63,RNN,128,1,27600,4.928268671035767,1.9262170791625977,1.4135026931762695,0.8173999786376953,Oliver
64,FNN,128,1,27600,3.5820741653442383,2.8787078857421875,1.0207912921905518,0.9070000052452087,Oliver
65,CNN,128,1,27600,3.505859375,2.058429002761841,1.0574619770050049,0.9574999809265137,Oliver
66,RNN,128,1,28200,5.454669713973999,1.7519268989562988,1.6492550373077393,0.7742999792098999,Oliver
67,FNN,128,1,28200,3.694861888885498,2.128957986831665,0.7001888751983643,0.8981000185012817,Oliver
68,CNN,128,1,28200,3.3303349018096924,2.373706102371216,0.8553903102874756,0.9574999809265137,Oliver
69,RNN,128,1,28800,4.9837586879730225,1.784317970275879,1.4292893409729004,0.8343999981880188,Oliver
70,FNN,128,1,28800,3.3398375511169434,2.1050407886505127,0.7488794326782227,0.9000999927520752,Oliver
71,CNN,128,1,28800,3.252930164337158,2.2065563201904297,0.8147454261779785,0.9610999822616577,Oliver
72,RNN,128,1,29400,4.5801568031311035,1.7581238746643066,1.5773208141326904,0.8227999806404114,Oliver
73,FNN,128,1,29400,3.1590793132781982,2.1459898948669434,0.6698124408721924,0.9057000279426575,Oliver
74,CNN,128,1,29400,3.4514658451080322,2.357661247253418,0.8033521175384521,0.9580000042915344,Oliver
75,RNN,128,1,30000,4.535263299942017,1.9639410972595215,1.2701232433319092,0.7836999893188477,Oliver
76,FNN,128,1,30000,3.2258682250976562,2.105319023132324,0.8055057525634766,0.9070000052452087,Oliver
77,CNN,128,1,30000,3.332138776779175,2.206113338470459,0.7749931812286377,0.9596999883651733,Oliver
78,RNN,128,1,30600,4.502994060516357,1.7924060821533203,1.3649711608886719,0.8113999962806702,Oliver
79,FNN,128,1,30600,3.358396053314209,1.978600263595581,0.7321786880493164,0.9082000255584717,Oliver
80,CNN,128,1,30600,3.5395541191101074,2.341675043106079,0.8657515048980713,0.9603000283241272,Oliver
81,RNN,128,1,31200,4.579606056213379,1.6615931987762451,1.7909927368164062,0.8442000150680542,Oliver
82,FNN,128,1,31200,3.4118223190307617,1.9663338661193848,0.6580157279968262,0.9025999903678894,Oliver
83,CNN,128,1,31200,3.3376786708831787,2.2853550910949707,0.7641000747680664,0.9592999815940857,Oliver
84,RNN,128,1,31800,4.521335601806641,1.9369125366210938,1.5663957595825195,0.8251000046730042,Oliver
85,FNN,128,1,31800,3.109023094177246,1.9408633708953857,0.7366485595703125,0.8989999890327454,Oliver
86,CNN,128,1,31800,3.5560531616210938,2.2756834030151367,0.760345458984375,0.958299994468689,Oliver
87,RNN,128,1,32400,4.391906499862671,1.9510881900787354,1.9052488803863525,0.848800003528595,Oliver
88,FNN,128,1,32400,3.1930384635925293,2.0037198066711426,0.789069414138794,0.9081000089645386,Oliver
89,CNN,128,1,32400,3.5349016189575195,2.4645724296569824,0.8208417892456055,0.9628000259399414,Oliver
90,RNN,128,1,33000,4.864691972732544,1.8274784088134766,1.5556554794311523,0.6643000245094299,Oliver
91,FNN,128,1,33000,3.2643356323242188,2.1141226291656494,0.6871116161346436,0.9128000140190125,Oliver
92,CNN,128,1,33000,4.110624551773071,2.56292986869812,0.8140780925750732,0.9598000049591064,Oliver
93,RNN,128,1,33600,4.826206922531128,1.8536911010742188,1.2694315910339355,0.8158000111579895,Oliver
94,FNN,128,1,33600,3.2837040424346924,2.109828233718872,0.6470720767974854,0.9025999903678894,Oliver
95,CNN,128,1,33600,3.442784309387207,2.3083410263061523,0.7738161087036133,0.9591000080108643,Oliver
96,RNN,128,1,34200,5.335611343383789,2.343825101852417,1.5466516017913818,0.8549000024795532,Oliver
97,FNN,128,1,34200,3.2152912616729736,2.09887957572937,0.6495494842529297,0.9047999978065491,Oliver
98,CNN,128,1,34200,3.6716208457946777,2.348850965499878,0.7591795921325684,0.9581000208854675,Oliver
99,RNN,128,1,34800,4.523089170455933,1.7915594577789307,1.6616497039794922,0.8355000019073486,Oliver
100,FNN,128,1,34800,3.3346304893493652,2.0760693550109863,0.6389954090118408,0.9099000096321106,Oliver
101,CNN,128,1,34800,3.5324761867523193,2.518115997314453,0.8639180660247803,0.9663000106811523,Oliver
102,RNN,128,1,35400,4.951207160949707,2.1998820304870605,1.6824655532836914,0.8300999999046326,Oliver
103,FNN,128,1,35400,3.307175874710083,2.18634295463562,0.6100451946258545,0.9071000218391418,Oliver
104,CNN,128,1,35400,3.872019052505493,2.4650027751922607,0.7663359642028809,0.965399980545044,Oliver
105,RNN,128,1,36000,4.775113344192505,2.064129114151001,1.5540597438812256,0.8389000296592712,Oliver
106,FNN,128,1,36000,3.489229202270508,2.139141798019409,0.6249876022338867,0.9021000266075134,Oliver
107,CNN,128,1,36000,3.8551347255706787,2.6527342796325684,1.2405683994293213,0.9648000001907349,Oliver
108,RNN,128,1,36600,4.515137434005737,1.9557628631591797,1.4035816192626953,0.8673999905586243,Oliver
109,FNN,128,1,36600,3.348249673843384,2.1803781986236572,0.5978279113769531,0.9107000231742859,Oliver
110,CNN,128,1,36600,3.846587896347046,2.5436108112335205,0.7853078842163086,0.9657999873161316,Oliver
111,RNN,128,1,37200,4.828344821929932,1.9632489681243896,1.5059943199157715,0.8450999855995178,Oliver
112,FNN,128,1,37200,3.510049819946289,2.2015109062194824,0.6766502857208252,0.9068999886512756,Oliver
113,CNN,128,1,37200,3.7932310104370117,2.5663657188415527,0.7892153263092041,0.964900016784668,Oliver
114,RNN,128,1,37800,5.036572217941284,1.987804651260376,1.3363664150238037,0.855400025844574,Oliver
115,FNN,128,1,37800,3.529850482940674,2.373952627182007,0.6420509815216064,0.9089999794960022,Oliver
116,CNN,128,1,37800,4.135244369506836,2.712303876876831,0.8420910835266113,0.965499997138977,Oliver
117,RNN,128,1,38400,5.36545205116272,2.3205649852752686,1.5005156993865967,0.8647000193595886,Oliver
118,FNN,128,1,38400,3.2941462993621826,2.118678569793701,0.6452052593231201,0.9103000164031982,Oliver
119,CNN,128,1,38400,3.914599657058716,2.576768398284912,0.8373289108276367,0.9688000082969666,Oliver
120,RNN,128,1,39000,4.895969867706299,2.0897955894470215,1.5247719287872314,0.897599995136261,Oliver
121,FNN,128,1,39000,3.5756547451019287,2.2618649005889893,0.6571652889251709,0.9135000109672546,Oliver
122,CNN,128,1,39000,3.9797518253326416,2.8003852367401123,0.8113880157470703,0.9645000100135803,Oliver
123,RNN,128,1,39600,5.017716884613037,1.9913592338562012,1.5947997570037842,0.8784999847412109,Oliver
124,FNN,128,1,39600,3.3752007484436035,2.3506431579589844,0.6878252029418945,0.9125999808311462,Oliver
125,CNN,128,1,39600,4.3202314376831055,2.9336037635803223,0.7874786853790283,0.9641000032424927,Oliver
126,RNN,128,1,40200,19.632012844085693,3.950502634048462,1.571782112121582,0.8564000129699707,Oliver
127,FNN,128,1,40200,8.33349084854126,7.475545644760132,1.0675880908966064,0.9043999910354614,Oliver
128,CNN,128,1,40200,5.330054998397827,4.056195497512817,1.1646974086761475,0.9675999879837036,Oliver
129,RNN,128,1,40800,6.873224496841431,3.6238608360290527,1.535149097442627,0.8384000062942505,Oliver
130,FNN,128,1,40800,8.189982652664185,6.932990550994873,1.182276725769043,0.9097999930381775,Oliver
131,CNN,128,1,40800,5.04504919052124,3.7679085731506348,1.0108978748321533,0.9663000106811523,Oliver
132,RNN,128,1,41400,6.593045949935913,3.4282236099243164,1.4885585308074951,0.8673999905586243,Oliver
133,FNN,128,1,41400,6.910572528839111,5.331533908843994,1.1739482879638672,0.9118000268936157,Oliver
134,CNN,128,1,41400,5.055983066558838,3.8674771785736084,1.1226897239685059,0.9663000106811523,Oliver
135,RNN,128,1,42000,6.603831052780151,3.6151227951049805,1.425551176071167,0.8967000246047974,Oliver
136,FNN,128,1,42000,6.157054424285889,5.021364688873291,0.8332056999206543,0.8967999815940857,Oliver
137,CNN,128,1,42000,4.746312856674194,3.9105682373046875,0.9215545654296875,0.9702000021934509,Oliver
138,RNN,128,1,42600,7.310893774032593,3.5950350761413574,1.5366194248199463,0.8902999758720398,Oliver
139,FNN,128,1,42600,5.966364145278931,4.936349153518677,0.9080426692962646,0.9132999777793884,Oliver
140,CNN,128,1,42600,4.696494102478027,3.593057870864868,1.0512027740478516,0.9708999991416931,Oliver
141,RNN,128,1,43200,6.329022645950317,3.29428768157959,1.559267520904541,0.8873000144958496,Oliver
142,FNN,128,1,43200,5.70365047454834,4.321848154067993,0.9454281330108643,0.9085000157356262,Oliver
143,CNN,128,1,43200,4.73835563659668,3.4083786010742188,0.9662892818450928,0.967199981212616,Oliver
144,RNN,128,1,43800,5.993553161621094,3.1885764598846436,1.585937738418579,0.8841999769210815,Oliver
145,FNN,128,1,43800,5.653701066970825,4.212863445281982,0.7885634899139404,0.9061999917030334,Oliver
146,CNN,128,1,43800,4.839447021484375,3.4317708015441895,0.8081743717193604,0.9692999720573425,Oliver
147,RNN,128,1,44400,5.945764541625977,2.890955924987793,1.4024834632873535,0.8640999794006348,Oliver
148,FNN,128,1,44400,5.13658881187439,4.080244541168213,0.7239964008331299,0.910099983215332,Oliver
149,CNN,128,1,44400,4.620009660720825,3.3556630611419678,0.8751223087310791,0.9699000120162964,Oliver
150,RNN,128,1,45000,5.754674196243286,2.955491781234741,1.445620059967041,0.8550999760627747,Oliver
151,FNN,128,1,45000,5.018018484115601,3.8155510425567627,0.7146954536437988,0.9132999777793884,Oliver
152,CNN,128,1,45000,4.529085636138916,3.3566341400146484,0.8907763957977295,0.9692000150680542,Oliver
153,RNN,128,1,45600,5.469598770141602,2.757171869277954,1.577857255935669,0.8754000067710876,Oliver
154,FNN,128,1,45600,5.013183355331421,3.401167631149292,0.7516739368438721,0.9106000065803528,Oliver
155,CNN,128,1,45600,5.009440183639526,3.3889143466949463,0.8293294906616211,0.9704999923706055,Oliver
156,RNN,128,1,46200,5.486543416976929,2.6743037700653076,1.5177810192108154,0.8328999876976013,Oliver
157,FNN,128,1,46200,4.749823331832886,3.3986570835113525,0.8194839954376221,0.9070000052452087,Oliver
158,CNN,128,1,46200,4.653355121612549,3.321260452270508,0.7885792255401611,0.9696999788284302,Oliver
159,RNN,128,1,46800,5.393580913543701,2.8250601291656494,1.6106622219085693,0.8801000118255615,Oliver
160,FNN,128,1,46800,4.516253471374512,3.1424548625946045,0.8087942600250244,0.9156000018119812,Oliver
161,CNN,128,1,46800,4.750311613082886,3.4716219902038574,0.7499151229858398,0.9699000120162964,Oliver
162,RNN,128,1,47400,5.355639219284058,2.764482259750366,1.376725196838379,0.8902000188827515,Oliver
163,FNN,128,1,47400,4.1822803020477295,3.0892910957336426,0.6318233013153076,0.9118000268936157,Oliver
164,CNN,128,1,47400,4.59400486946106,3.44339919090271,0.7354047298431396,0.9692999720573425,Oliver
165,RNN,128,1,48000,5.7486958503723145,3.0472171306610107,1.4525926113128662,0.8892999887466431,Oliver
166,FNN,128,1,48000,4.361459732055664,3.1981375217437744,0.692591667175293,0.9092000126838684,Oliver
167,CNN,128,1,48000,4.512128114700317,3.4722743034362793,0.9026007652282715,0.9718000292778015,Oliver
168,RNN,128,1,48600,5.959039688110352,2.7151007652282715,1.3752350807189941,0.8898000121116638,Oliver
169,FNN,128,1,48600,3.9632158279418945,2.988586187362671,0.7449338436126709,0.9124000072479248,Oliver
170,CNN,128,1,48600,4.536622047424316,3.435979127883911,0.7985405921936035,0.968999981880188,Oliver
171,RNN,128,1,49200,5.089173793792725,2.7266170978546143,1.244018793106079,0.8740000128746033,Oliver
172,FNN,128,1,49200,4.129345178604126,3.0670645236968994,0.6208550930023193,0.9060999751091003,Oliver
173,CNN,128,1,49200,4.602059841156006,3.3751912117004395,0.8052563667297363,0.9713000059127808,Oliver
174,RNN,128,1,49800,5.134478569030762,2.5120253562927246,1.5359206199645996,0.8809999823570251,Oliver
175,FNN,128,1,49800,4.266608476638794,3.0110747814178467,0.8371481895446777,0.9146999716758728,Oliver
176,CNN,128,1,49800,4.7827112674713135,3.3582990169525146,0.7241415977478027,0.9707000255584717,Oliver
177,RNN,128,1,50400,5.14419150352478,2.6243064403533936,1.6974513530731201,0.8716999888420105,Oliver
178,FNN,128,1,50400,4.322699308395386,2.970116376876831,0.7224216461181641,0.917900025844574,Oliver
179,CNN,128,1,50400,5.02417516708374,3.420207977294922,0.8041257858276367,0.9718999862670898,Oliver
180,RNN,128,1,51000,6.543938636779785,2.677072763442993,1.4455959796905518,0.863099992275238,Oliver
181,FNN,128,1,51000,4.123769760131836,2.9781298637390137,0.6661725044250488,0.9104999899864197,Oliver
182,CNN,128,1,51000,4.609846353530884,3.5685112476348877,0.8653969764709473,0.9674999713897705,Oliver
183,RNN,128,1,51600,5.774985313415527,2.799665927886963,1.459123134613037,0.8684999942779541,Oliver
184,FNN,128,1,51600,4.139626502990723,3.090111494064331,0.6407325267791748,0.9157999753952026,Oliver
185,CNN,128,1,51600,4.641711711883545,3.504831314086914,0.919609546661377,0.972100019454956,Oliver
186,RNN,128,1,52200,5.43805456161499,3.1314146518707275,1.445594072341919,0.826200008392334,Oliver
187,FNN,128,1,52200,4.310756206512451,3.025909900665283,0.7590692043304443,0.914900004863739,Oliver
188,CNN,128,1,52200,4.706061840057373,3.6585676670074463,0.7991676330566406,0.9690999984741211,Oliver
189,RNN,128,1,52800,5.654613733291626,3.221907138824463,1.9665734767913818,0.8476999998092651,Oliver
190,FNN,128,1,52800,4.421113014221191,3.017540216445923,0.5998396873474121,0.9139999747276306,Oliver
191,CNN,128,1,52800,4.781690835952759,3.5699307918548584,0.8199155330657959,0.9700000286102295,Oliver
192,RNN,128,1,53400,6.00793981552124,2.965529680252075,1.5989198684692383,0.8930000066757202,Oliver
193,FNN,128,1,53400,4.130234241485596,3.06585955619812,0.785851240158081,0.9182000160217285,Oliver
194,CNN,128,1,53400,4.681185007095337,3.566769599914551,0.8757293224334717,0.9735000133514404,Oliver
195,RNN,128,1,54000,5.599463939666748,2.7921946048736572,1.5348572731018066,0.8680999875068665,Oliver
196,FNN,128,1,54000,4.235656023025513,3.0044491291046143,0.6539211273193359,0.9140999913215637,Oliver
197,CNN,128,1,54000,5.046681880950928,3.693735361099243,0.7823712825775146,0.9729999899864197,Oliver
198,RNN,128,1,54600,5.212969064712524,2.7444236278533936,1.682645559310913,0.8673999905586243,Oliver
199,FNN,128,1,54600,4.398799896240234,3.0010104179382324,0.6564738750457764,0.9186999797821045,Oliver
200,CNN,128,1,54600,4.848792314529419,3.7096517086029053,0.7714481353759766,0.9718999862670898,Oliver
201,RNN,128,1,55200,5.388640642166138,2.7741010189056396,1.7087757587432861,0.8845999836921692,Oliver
202,FNN,128,1,55200,4.293894052505493,3.0937044620513916,0.665132999420166,0.9139999747276306,Oliver
203,CNN,128,1,55200,4.864886045455933,3.8152005672454834,0.8561108112335205,0.9696000218391418,Oliver
204,RNN,128,1,55800,6.2063353061676025,2.7843551635742188,1.314399242401123,0.9023000001907349,Oliver
205,FNN,128,1,55800,4.339737892150879,3.201556921005249,0.7364604473114014,0.914900004863739,Oliver
206,CNN,128,1,55800,5.000485420227051,3.7352986335754395,0.746807336807251,0.9732000231742859,Oliver
207,RNN,128,1,56400,6.019132852554321,3.0580971240997314,1.351062297821045,0.8927000164985657,Oliver
208,FNN,128,1,56400,4.195390224456787,3.1618404388427734,0.6034913063049316,0.9153000116348267,Oliver
209,CNN,128,1,56400,4.851841926574707,3.782366991043091,0.7312648296356201,0.9710999727249146,Oliver
210,RNN,128,1,57000,5.774369478225708,2.967060089111328,1.5292999744415283,0.8651999831199646,Oliver
211,FNN,128,1,57000,4.145083904266357,3.2892332077026367,0.7750401496887207,0.916700005531311,Oliver
212,CNN,128,1,57000,5.0373780727386475,3.986471176147461,0.751533031463623,0.9713000059127808,Oliver
213,RNN,128,1,57600,6.303601264953613,4.128478288650513,1.5833232402801514,0.9002000093460083,Oliver
214,FNN,128,1,57600,4.10380482673645,3.1260740756988525,0.6375257968902588,0.9168000221252441,Oliver
215,CNN,128,1,57600,4.820685625076294,3.8960328102111816,0.7560393810272217,0.9714000225067139,Oliver
216,RNN,128,1,58200,6.251089334487915,2.9360337257385254,1.6053452491760254,0.9071000218391418,Oliver
217,FNN,128,1,58200,4.452384948730469,3.2562899589538574,0.667583703994751,0.9138000011444092,Oliver
218,CNN,128,1,58200,5.055186748504639,3.938209295272827,0.8099377155303955,0.97079998254776,Oliver
219,RNN,128,1,58800,5.6913001537323,2.941692590713501,1.4364511966705322,0.8639000058174133,Oliver
220,FNN,128,1,58800,4.407016277313232,3.2407445907592773,0.7268409729003906,0.9089999794960022,Oliver
221,CNN,128,1,58800,4.991755962371826,3.927631139755249,0.7290499210357666,0.9745000004768372,Oliver
222,RNN,128,1,59400,5.850600957870483,3.2564103603363037,1.3396329879760742,0.9064000248908997,Oliver
223,FNN,128,1,59400,4.73086953163147,3.318830728530884,0.681666374206543,0.9151999950408936,Oliver
224,CNN,128,1,59400,16.98653292655945,6.052626132965088,0.8985569477081299,0.9745000004768372,Oliver
225,RNN,128,1,60000,8.969408512115479,5.440322160720825,1.357942819595337,0.9125999808311462,Oliver
226,FNN,128,1,60000,12.693832874298096,11.817885160446167,1.1930396556854248,0.9154000282287598,Oliver
227,CNN,128,1,60000,7.598439693450928,6.186561346054077,0.913625955581665,0.9739000201225281,Oliver
228,RNN,128,1,60000,9.479376077651978,6.207548379898071,1.3167181015014648,0.9144999980926514,Oliver
229,FNN,128,1,60000,12.713625192642212,11.210291624069214,1.0827085971832275,0.9168000221252441,Oliver
230,CNN,128,1,60000,6.959075450897217,6.303444862365723,1.100921630859375,0.9710999727249146,Oliver
231,RNN,128,1,60000,8.745992660522461,5.47553277015686,1.4565033912658691,0.907800018787384,Oliver
232,FNN,128,1,60000,12.025840520858765,10.321181535720825,1.0196073055267334,0.9174000024795532,Oliver
233,CNN,128,1,60000,7.269801139831543,5.643757343292236,0.8638339042663574,0.974399983882904,Oliver
234,RNN,128,1,60000,7.9911181926727295,5.274120807647705,1.579517126083374,0.8777999877929688,Oliver
235,FNN,128,1,60000,11.502040147781372,10.073281526565552,1.0702879428863525,0.9169999957084656,Oliver
236,CNN,128,1,60000,6.439147710800171,5.75889778137207,1.0167768001556396,0.9735000133514404,Oliver
237,RNN,128,1,60000,7.878981351852417,5.197559356689453,1.467442512512207,0.9004999995231628,Oliver
238,FNN,128,1,60000,10.474647760391235,9.331893682479858,1.268871784210205,0.9193000197410583,Oliver
239,CNN,128,1,60000,6.8159120082855225,5.698914527893066,0.8629796504974365,0.9725000262260437,Oliver
240,RNN,128,1,15000,4.321391344070435,1.4853057861328125,1.4776766300201416,0.7768999934196472,Oliver
241,FNN,128,1,15000,3.2836804389953613,2.016572952270508,1.0598046779632568,0.897599995136261,Oliver
242,CNN,128,1,15000,2.720987558364868,1.4387733936309814,0.8757498264312744,0.9379000067710876,Oliver
243,RNN,128,1,15600,4.276788949966431,1.581880807876587,1.3056366443634033,0.7526000142097473,Oliver
244,FNN,128,1,15600,3.252002716064453,1.8870913982391357,0.9313044548034668,0.887499988079071,Oliver
245,CNN,128,1,15600,2.8121938705444336,1.5231938362121582,1.1165673732757568,0.9355999827384949,Oliver
246,RNN,128,1,16200,4.654639005661011,1.4430561065673828,1.4608466625213623,0.7315999865531921,Oliver
247,FNN,128,1,16200,3.249763011932373,1.851719617843628,0.8374629020690918,0.8873000144958496,Oliver
248,CNN,128,1,16200,2.9698445796966553,1.4183428287506104,0.8629264831542969,0.9326000213623047,Oliver
249,RNN,128,1,16800,3.9358255863189697,1.355189561843872,1.4678764343261719,0.7702000141143799,Oliver
250,FNN,128,1,16800,2.9634602069854736,1.880561351776123,0.7942667007446289,0.8748999834060669,Oliver
251,CNN,128,1,16800,2.850882053375244,1.4460163116455078,0.8533749580383301,0.9427000284194946,Oliver
252,RNN,128,1,17400,4.712522983551025,1.3129570484161377,1.4000730514526367,0.7488999962806702,Oliver
253,FNN,128,1,17400,3.165158748626709,1.7853879928588867,0.8881242275238037,0.8919000029563904,Oliver
254,CNN,128,1,17400,2.692662239074707,1.4323625564575195,0.8089909553527832,0.939300000667572,Oliver
255,RNN,128,1,18000,4.063292741775513,1.2791213989257812,1.4139857292175293,0.8072999715805054,Oliver
256,FNN,128,1,18000,2.6645236015319824,1.6746604442596436,0.7982017993927002,0.8931999802589417,Oliver
257,CNN,128,1,18000,2.6582767963409424,1.5001285076141357,0.8197076320648193,0.9419000148773193,Oliver
258,RNN,128,1,18600,4.381196737289429,1.328676462173462,1.3458688259124756,0.6805999875068665,Oliver
259,FNN,128,1,18600,2.7246415615081787,2.001132011413574,0.7233257293701172,0.8804000020027161,Oliver
260,CNN,128,1,18600,2.7494311332702637,1.4769794940948486,0.7369160652160645,0.9430999755859375,Oliver
261,RNN,128,1,19200,3.7813148498535156,1.511324405670166,1.8271596431732178,0.7504000067710876,Oliver
