,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
128,CNN,128,1,40200,12.515082120895386,9.565714597702026,1.5144639015197754,0.9679999947547913,Philippa
129,RNN,128,1,40800,5.116291761398315,2.3028757572174072,1.3457460403442383,0.888700008392334,Philippa
130,FNN,128,1,40800,8.784310579299927,7.450894355773926,0.9207017421722412,0.9121000170707703,Philippa
131,CNN,128,1,40800,10.732980728149414,9.418310642242432,1.2492091655731201,0.9682000279426575,Philippa
132,RNN,128,1,41400,5.161468505859375,2.576801300048828,1.3387706279754639,0.8672999739646912,Philippa
133,FNN,128,1,41400,8.822981119155884,7.549139738082886,0.9243001937866211,0.9120000004768372,Philippa
134,CNN,128,1,41400,24.581695079803467,9.856370687484741,1.4806771278381348,0.9628000259399414,Philippa
135,RNN,128,1,42000,7.119430065155029,3.093120813369751,1.5903558731079102,0.8795999884605408,Philippa
136,FNN,128,1,42000,9.737088680267334,7.862254619598389,1.045640230178833,0.9128999710083008,Philippa
137,CNN,128,1,42000,10.97635817527771,9.647006750106812,1.2770984172821045,0.9671000242233276,Philippa
138,RNN,128,1,42600,6.230287790298462,2.8034191131591797,1.5190095901489258,0.8859000205993652,Philippa
139,FNN,128,1,42600,9.363731145858765,7.914642333984375,0.9711334705352783,0.9088000059127808,Philippa
140,CNN,128,1,42600,10.87142562866211,9.629332542419434,1.2471437454223633,0.9678999781608582,Philippa
141,RNN,128,1,43200,5.948519229888916,2.7198708057403564,1.4542458057403564,0.870199978351593,Philippa
142,FNN,128,1,43200,9.286962032318115,8.209996223449707,0.9542348384857178,0.9107000231742859,Philippa
143,CNN,128,1,43200,11.932495355606079,9.602563381195068,1.208064317703247,0.968500018119812,Philippa
144,RNN,128,1,43800,5.513735771179199,2.5406877994537354,1.4021244049072266,0.878000020980835,Philippa
145,FNN,128,1,43800,9.346033096313477,8.040769815444946,0.9358947277069092,0.9129999876022339,Philippa
146,CNN,128,1,43800,11.00786828994751,9.672718048095703,1.2095251083374023,0.9692000150680542,Philippa
147,RNN,128,1,44400,5.550505876541138,2.7679221630096436,1.4460556507110596,0.9010000228881836,Philippa
148,FNN,128,1,44400,9.408078670501709,9.523411989212036,0.9210610389709473,0.916100025177002,Philippa
149,CNN,128,1,44400,11.657140493392944,9.77633810043335,1.2649211883544922,0.9681000113487244,Philippa
150,RNN,128,1,45000,5.724306583404541,2.6110992431640625,1.3807685375213623,0.8770999908447266,Philippa
151,FNN,128,1,45000,9.654977321624756,8.145881175994873,0.9310681819915771,0.913100004196167,Philippa
152,CNN,128,1,45000,11.386936902999878,10.289443731307983,1.2060647010803223,0.970300018787384,Philippa
153,RNN,128,1,45600,5.765849590301514,2.6415464878082275,1.3527560234069824,0.8525999784469604,Philippa
154,FNN,128,1,45600,9.763885736465454,8.232333421707153,0.9256157875061035,0.9128999710083008,Philippa
155,CNN,128,1,45600,11.510055780410767,10.087695598602295,1.2004802227020264,0.9684000015258789,Philippa
156,RNN,128,1,46200,5.502194881439209,2.6796443462371826,1.3358888626098633,0.8037999868392944,Philippa
157,FNN,128,1,46200,9.757268905639648,8.311550855636597,0.921973466873169,0.913100004196167,Philippa
158,CNN,128,1,46200,11.4685537815094,10.320280313491821,1.1905813217163086,0.9704999923706055,Philippa
159,RNN,128,1,46800,5.596967935562134,2.8001575469970703,1.343358039855957,0.8924999833106995,Philippa
160,FNN,128,1,46800,25.34992742538452,10.971842050552368,1.1611669063568115,0.9144999980926514,Philippa
161,CNN,128,1,46800,13.033451080322266,10.602471113204956,1.4488489627838135,0.9634000062942505,Philippa
162,RNN,128,1,47400,7.573970317840576,3.353142261505127,1.7363884449005127,0.8683000206947327,Philippa
163,FNN,128,1,47400,10.79177737236023,8.875940084457397,1.0739169120788574,0.9088000059127808,Philippa
164,CNN,128,1,47400,12.494193077087402,10.729057312011719,1.3506550788879395,0.9700000286102295,Philippa
165,RNN,128,1,48000,7.202481746673584,3.204603672027588,1.5945425033569336,0.906000018119812,Philippa
166,FNN,128,1,48000,10.778873443603516,8.86543583869934,1.0212712287902832,0.9085999727249146,Philippa
167,CNN,128,1,48000,12.30596375465393,10.731990575790405,1.3164803981781006,0.9682999849319458,Philippa
168,RNN,128,1,48600,6.4838855266571045,3.043398380279541,1.5095083713531494,0.8781999945640564,Philippa
169,FNN,128,1,48600,10.486178874969482,8.961051940917969,0.9837460517883301,0.9132000207901001,Philippa
170,CNN,128,1,48600,12.1873459815979,10.86902403831482,1.2462162971496582,0.972000002861023,Philippa
171,RNN,128,1,49200,6.180282354354858,2.903657913208008,1.4596447944641113,0.881600022315979,Philippa
172,FNN,128,1,49200,10.443432331085205,9.058695554733276,1.0030462741851807,0.9175999760627747,Philippa
173,CNN,128,1,49200,12.385007858276367,10.899621486663818,1.2365341186523438,0.9699000120162964,Philippa
174,RNN,128,1,49800,5.945328950881958,2.847852945327759,1.4005372524261475,0.8759999871253967,Philippa
175,FNN,128,1,49800,10.388851642608643,9.230466604232788,0.9329233169555664,0.9189000129699707,Philippa
176,CNN,128,1,49800,12.498804569244385,10.950825214385986,1.224186897277832,0.9704999923706055,Philippa
177,RNN,128,1,50400,5.733531713485718,2.942086696624756,1.4021086692810059,0.9013000130653381,Philippa
178,FNN,128,1,50400,10.487623691558838,9.302926778793335,0.9211523532867432,0.9143000245094299,Philippa
