,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
646,FNN,128,1,48000,6.77772855758667,5.960409641265869,0.9918234348297119,0.9024999737739563,Aleks2
647,CNN,128,1,48000,6.352749586105347,5.133414030075073,1.0077803134918213,0.9722999930381775,Aleks2
648,RNN,128,1,48600,6.246264696121216,4.463362455368042,1.3866941928863525,0.8970000147819519,Aleks2
649,FNN,128,1,48600,6.964590072631836,6.376251935958862,1.118077278137207,0.9081000089645386,Aleks2
650,CNN,128,1,48600,5.64850378036499,5.0577147006988525,0.7037286758422852,0.9700000286102295,Aleks2
651,RNN,128,1,49200,5.384222507476807,4.607035160064697,1.0593395233154297,0.8349000215530396,Aleks2
652,FNN,128,1,49200,7.622359037399292,6.138041257858276,0.8133575916290283,0.9136999845504761,Aleks2
653,CNN,128,1,49200,5.675013780593872,4.45723295211792,0.7202935218811035,0.9688000082969666,Aleks2
654,RNN,128,1,49800,4.27598762512207,2.5620834827423096,0.9966244697570801,0.8665000200271606,Aleks2
655,FNN,128,1,49800,5.504259347915649,5.928472280502319,0.6675872802734375,0.9153000116348267,Aleks2
656,CNN,128,1,49800,6.305738210678101,5.417327165603638,0.8784997463226318,0.9731000065803528,Aleks2
657,RNN,128,1,50400,5.724464416503906,3.6560964584350586,1.2120075225830078,0.8780999779701233,Aleks2
658,FNN,128,1,50400,6.079252243041992,4.754647254943848,0.9760088920593262,0.9089999794960022,Aleks2
659,CNN,128,1,50400,5.731729507446289,4.759927034378052,2.3701364994049072,0.9690999984741211,Aleks2
660,RNN,128,1,51000,4.6407952308654785,2.651884078979492,1.0485668182373047,0.8619999885559082,Aleks2
661,FNN,128,1,51000,4.762449741363525,3.989182710647583,0.5469796657562256,0.9143000245094299,Aleks2
662,CNN,128,1,51000,4.837790250778198,4.21893048286438,0.6533937454223633,0.9721999764442444,Aleks2
663,RNN,128,1,51600,3.9453792572021484,2.2514753341674805,0.9403548240661621,0.8907999992370605,Aleks2
664,FNN,128,1,51600,5.0782387256622314,4.086315155029297,0.5897598266601562,0.9190999865531921,Aleks2
665,CNN,128,1,51600,4.957548141479492,4.7081828117370605,0.6524970531463623,0.9722999930381775,Aleks2
666,RNN,128,1,52200,4.336982250213623,2.824981689453125,0.9795577526092529,0.8859000205993652,Aleks2
667,FNN,128,1,52200,5.607793807983398,4.058141469955444,0.5163271427154541,0.9144999980926514,Aleks2
668,CNN,128,1,52200,5.221754789352417,4.2957658767700195,0.609694242477417,0.9725000262260437,Aleks2
669,RNN,128,1,52800,3.897016763687134,2.1780216693878174,0.9126279354095459,0.8129000067710876,Aleks2
670,FNN,128,1,52800,4.5334837436676025,3.937272310256958,0.5331211090087891,0.9122999906539917,Aleks2
671,CNN,128,1,52800,5.103083610534668,4.441422939300537,0.6592748165130615,0.9704999923706055,Aleks2
672,RNN,128,1,53400,4.192920923233032,2.526102066040039,1.0036730766296387,0.9024999737739563,Aleks2
673,FNN,128,1,53400,4.286559343338013,3.798327684402466,0.4768538475036621,0.9108999967575073,Aleks2
674,CNN,128,1,53400,4.623907566070557,4.246364116668701,0.533665657043457,0.9732999801635742,Aleks2
675,RNN,128,1,54000,3.5927369594573975,2.1528873443603516,0.7714321613311768,0.8826000094413757,Aleks2
676,FNN,128,1,54000,4.215847969055176,3.81693434715271,0.4459969997406006,0.9115999937057495,Aleks2
677,CNN,128,1,54000,4.63748574256897,4.079289197921753,0.5288493633270264,0.9718000292778015,Aleks2
678,RNN,128,1,54600,3.5439212322235107,2.111694574356079,0.8735752105712891,0.8258000016212463,Aleks2
679,FNN,128,1,54600,4.396031618118286,3.8661272525787354,0.46642422676086426,0.9136999845504761,Aleks2
680,CNN,128,1,54600,5.2021872997283936,4.345770835876465,0.6365749835968018,0.9697999954223633,Aleks2
681,RNN,128,1,55200,3.78010892868042,2.2618861198425293,0.8925063610076904,0.8984000086784363,Aleks2
682,FNN,128,1,55200,4.907657623291016,4.056638240814209,0.48773837089538574,0.9175000190734863,Aleks2
683,CNN,128,1,55200,4.90198278427124,4.3952789306640625,0.5649988651275635,0.9729999899864197,Aleks2
684,RNN,128,1,55800,3.6858253479003906,2.247201919555664,0.8513696193695068,0.8865000009536743,Aleks2
685,FNN,128,1,55800,4.70179009437561,4.082475185394287,0.462604284286499,0.9138000011444092,Aleks2
686,CNN,128,1,55800,4.908513307571411,4.3086090087890625,0.5412681102752686,0.9718000292778015,Aleks2
687,RNN,128,1,56400,3.6972239017486572,2.215505838394165,0.8149056434631348,0.9089999794960022,Aleks2
688,FNN,128,1,56400,4.596833229064941,4.220505714416504,0.5521993637084961,0.9140999913215637,Aleks2
689,CNN,128,1,56400,4.964867830276489,4.383495807647705,0.5418763160705566,0.9732000231742859,Aleks2
690,RNN,128,1,57000,3.6825358867645264,2.182490110397339,0.8431289196014404,0.8931999802589417,Aleks2
691,FNN,128,1,57000,4.594001531600952,4.220877408981323,0.5342919826507568,0.9171000123023987,Aleks2
692,CNN,128,1,57000,5.004490613937378,4.514734745025635,0.543586254119873,0.9731000065803528,Aleks2
693,RNN,128,1,57600,3.7064919471740723,2.3433754444122314,0.8432726860046387,0.9002000093460083,Aleks2
694,FNN,128,1,57600,4.509655952453613,4.232713937759399,0.5627593994140625,0.9138000011444092,Aleks2
695,CNN,128,1,57600,5.036796569824219,4.366780757904053,0.5278854370117188,0.9715999960899353,Aleks2
696,RNN,128,1,58200,3.713139772415161,2.24038028717041,0.8144793510437012,0.9021999835968018,Aleks2
697,FNN,128,1,58200,4.653770685195923,4.251616477966309,0.4706583023071289,0.9132000207901001,Aleks2
698,CNN,128,1,58200,5.192958831787109,4.551221132278442,0.562225341796875,0.97079998254776,Aleks2
699,RNN,128,1,58800,3.672999143600464,2.270597457885742,0.871027946472168,0.8948000073432922,Aleks2
700,FNN,128,1,58800,4.735156059265137,4.1923322677612305,0.46445322036743164,0.9164999723434448,Aleks2
701,CNN,128,1,58800,5.175849914550781,4.7332518100738525,0.5806002616882324,0.9732999801635742,Aleks2
702,RNN,128,1,59400,3.8556578159332275,2.389768600463867,0.8243436813354492,0.8925999999046326,Aleks2
703,FNN,128,1,59400,4.638305187225342,4.138656854629517,0.4485335350036621,0.9161999821662903,Aleks2
704,CNN,128,1,59400,5.151242733001709,4.627736806869507,0.5554397106170654,0.9740999937057495,Aleks2
705,RNN,128,1,60000,3.8646702766418457,2.4810261726379395,1.3492629528045654,0.7731000185012817,Aleks2
706,FNN,128,1,60000,4.865686655044556,4.321425199508667,0.44805264472961426,0.9211999773979187,Aleks2
707,CNN,128,1,60000,5.203436613082886,4.64506721496582,0.5521342754364014,0.9747999906539917,Aleks2
708,RNN,128,1,60000,3.862739324569702,2.4328746795654297,0.8726708889007568,0.8876000046730042,Aleks2
709,FNN,128,1,60000,4.6959803104400635,4.241611957550049,0.4968290328979492,0.9182000160217285,Aleks2
710,CNN,128,1,60000,5.205305814743042,4.6629958152771,0.5586168766021729,0.9731000065803528,Aleks2
711,RNN,128,1,60000,3.7337491512298584,2.2473223209381104,0.8233547210693359,0.9043999910354614,Aleks2
712,FNN,128,1,60000,21.80009889602661,10.025675773620605,0.9663867950439453,0.9197999835014343,Aleks2
713,CNN,128,1,60000,7.102607488632202,6.632784843444824,0.631108283996582,0.973800003528595,Aleks2
714,RNN,128,1,60000,5.949329376220703,4.4187352657318115,0.8881099224090576,0.8862000107765198,Aleks2
715,FNN,128,1,60000,10.14038634300232,9.509453296661377,0.9028103351593018,0.9143000245094299,Aleks2
716,CNN,128,1,60000,6.854029417037964,6.574411153793335,0.6293213367462158,0.9746000170707703,Aleks2
717,RNN,128,1,60000,5.965217113494873,4.475886106491089,0.9004549980163574,0.9132999777793884,Aleks2
718,FNN,128,1,60000,9.874130725860596,9.184993267059326,0.8737742900848389,0.921500027179718,Aleks2
719,CNN,128,1,60000,6.207377910614014,6.45729923248291,0.676668643951416,0.9764000177383423,Aleks2
720,RNN,128,1,15000,2.709446907043457,1.1759984493255615,0.886430025100708,0.7871999740600586,Aleks2
721,FNN,128,1,15000,2.8629367351531982,2.213148593902588,0.8364999294281006,0.8891000151634216,Aleks2
722,CNN,128,1,15000,2.1078014373779297,1.5530035495758057,0.593029260635376,0.9369000196456909,Aleks2
723,RNN,128,1,15600,2.706052780151367,1.1925430297851562,0.8684372901916504,0.6931999921798706,Aleks2
724,FNN,128,1,15600,2.801363945007324,2.2157866954803467,0.8478424549102783,0.8906000256538391,Aleks2
725,CNN,128,1,15600,2.1083428859710693,1.6092638969421387,0.5950837135314941,0.9383999705314636,Aleks2
726,RNN,128,1,16200,2.7072882652282715,1.1791949272155762,0.8600375652313232,0.728600025177002,Aleks2
727,FNN,128,1,16200,2.749960422515869,2.271017551422119,0.8466901779174805,0.8848999738693237,Aleks2
728,CNN,128,1,16200,2.1315579414367676,1.716557502746582,0.6010758876800537,0.9298999905586243,Aleks2
729,RNN,128,1,16800,2.690553665161133,1.2171592712402344,0.8507430553436279,0.7519999742507935,Aleks2
730,FNN,128,1,16800,2.9193286895751953,2.234241008758545,0.7824664115905762,0.8862000107765198,Aleks2
731,CNN,128,1,16800,2.19480299949646,1.5528945922851562,0.5725188255310059,0.9440000057220459,Aleks2
732,RNN,128,1,17400,2.6651010513305664,1.2231178283691406,0.8408973217010498,0.7226999998092651,Aleks2
733,FNN,128,1,17400,2.896545886993408,2.282350778579712,0.8371872901916504,0.900600016117096,Aleks2
734,CNN,128,1,17400,2.229996681213379,1.5749549865722656,0.5869379043579102,0.9442999958992004,Aleks2
735,RNN,128,1,18000,2.6920318603515625,1.1648435592651367,0.844763994216919,0.7430999875068665,Aleks2
736,FNN,128,1,18000,2.94073486328125,2.3330914974212646,0.7745389938354492,0.8866000175476074,Aleks2
